# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
2833 5.39454e+16 710.175 425.96 
2834 5.39457e+16 710.177 425.955 
2835 5.3946e+16 710.179 425.951 
2836 5.39464e+16 710.181 425.946 
2837 5.39467e+16 710.183 425.941 
2838 5.3947e+16 710.186 425.937 
2839 5.39473e+16 710.188 425.932 
2840 5.39476e+16 710.19 425.927 
2841 5.39479e+16 710.192 425.923 
2842 5.39482e+16 710.195 425.918 
2843 5.39484e+16 710.197 425.913 
2844 5.39487e+16 710.199 425.909 
2845 5.39489e+16 710.201 425.904 
2846 5.39492e+16 710.204 425.899 
2847 5.39494e+16 710.206 425.895 
2848 5.39496e+16 710.209 425.89 
2849 5.39499e+16 710.211 425.886 
2850 5.39501e+16 710.213 425.882 
2851 5.39503e+16 710.215 425.877 
2852 5.39505e+16 710.218 425.873 
2853 5.39506e+16 710.22 425.869 
2854 5.39508e+16 710.222 425.865 
2855 5.3951e+16 710.224 425.861 
2856 5.39512e+16 710.227 425.857 
2857 5.39513e+16 710.229 425.853 
2858 5.39515e+16 710.231 425.849 
2859 5.39517e+16 710.233 425.846 
2860 5.39518e+16 710.235 425.842 
2861 5.3952e+16 710.236 425.839 
2862 5.39522e+16 710.238 425.836 
2863 5.39523e+16 710.24 425.833 
2864 5.39525e+16 710.242 425.83 
2865 5.39526e+16 710.243 425.827 
2866 5.39528e+16 710.245 425.824 
2867 5.3953e+16 710.246 425.822 
2868 5.39532e+16 710.247 425.819 
2869 5.39533e+16 710.249 425.817 
2870 5.39535e+16 710.25 425.814 
2871 5.39537e+16 710.251 425.812 
2872 5.39539e+16 710.252 425.81 
2873 5.39541e+16 710.253 425.808 
2874 5.39544e+16 710.254 425.807 
2875 5.39546e+16 710.254 425.805 
2876 5.39549e+16 710.255 425.804 
2877 5.39551e+16 710.255 425.802 
2878 5.39554e+16 710.256 425.801 
2879 5.39557e+16 710.256 425.8 
2880 5.3956e+16 710.256 425.799 
2881 5.39563e+16 710.257 425.798 
2882 5.39567e+16 710.257 425.797 
2883 5.3957e+16 710.257 425.796 
2884 5.39574e+16 710.257 425.796 
2885 5.39578e+16 710.256 425.795 
2886 5.39582e+16 710.256 425.795 
2887 5.39586e+16 710.256 425.794 
2888 5.39591e+16 710.255 425.794 
2889 5.39595e+16 710.255 425.794 
2890 5.396e+16 710.254 425.794 
2891 5.39605e+16 710.253 425.794 
2892 5.3961e+16 710.253 425.794 
2893 5.39616e+16 710.252 425.794 
2894 5.39621e+16 710.251 425.794 
2895 5.39627e+16 710.25 425.794 
2896 5.39633e+16 710.249 425.794 
2897 5.39639e+16 710.248 425.795 
2898 5.39646e+16 710.247 425.795 
2899 5.39652e+16 710.246 425.795 
2900 5.39659e+16 710.245 425.796 
2901 5.39665e+16 710.244 425.796 
2902 5.39672e+16 710.243 425.796 
2903 5.3968e+16 710.241 425.797 
2904 5.39687e+16 710.24 425.797 
2905 5.39694e+16 710.239 425.798 
2906 5.39702e+16 710.237 425.798 
2907 5.39709e+16 710.236 425.799 
2908 5.39717e+16 710.235 425.799 
2909 5.39725e+16 710.234 425.8 
2910 5.39733e+16 710.232 425.8 
2911 5.39741e+16 710.231 425.801 
2912 5.39749e+16 710.23 425.801 
2913 5.39757e+16 710.228 425.801 
2914 5.39766e+16 710.227 425.802 
2915 5.39774e+16 710.226 425.802 
2916 5.39782e+16 710.225 425.803 
2917 5.3979e+16 710.224 425.803 
2918 5.39799e+16 710.222 425.804 
2919 5.39807e+16 710.221 425.804 
2920 5.39815e+16 710.22 425.804 
2921 5.39823e+16 710.219 425.805 
2922 5.39832e+16 710.218 425.805 
2923 5.3984e+16 710.217 425.806 
2924 5.39848e+16 710.216 425.806 
2925 5.39856e+16 710.216 425.806 
2926 5.39864e+16 710.215 425.807 
2927 5.39872e+16 710.214 425.807 
2928 5.39879e+16 710.213 425.808 
2929 5.39887e+16 710.213 425.808 
2930 5.39894e+16 710.212 425.809 
2931 5.39902e+16 710.212 425.809 
2932 5.39909e+16 710.211 425.81 
2933 5.39916e+16 710.211 425.81 
2934 5.39922e+16 710.211 425.811 
2935 5.39929e+16 710.21 425.811 
2936 5.39936e+16 710.21 425.812 
2937 5.39942e+16 710.21 425.813 
2938 5.39948e+16 710.21 425.813 
2939 5.39954e+16 710.21 425.814 
2940 5.39959e+16 710.21 425.815 
2941 5.39965e+16 710.21 425.816 
2942 5.3997e+16 710.211 425.817 
2943 5.39975e+16 710.211 425.818 
2944 5.39979e+16 710.211 425.819 
2945 5.39984e+16 710.212 425.82 
2946 5.39988e+16 710.212 425.822 
2947 5.39992e+16 710.213 425.823 
2948 5.39996e+16 710.213 425.825 
2949 5.39999e+16 710.214 425.826 
2950 5.40003e+16 710.214 425.828 
2951 5.40006e+16 710.215 425.83 
2952 5.40008e+16 710.216 425.832 
2953 5.40011e+16 710.217 425.834 
2954 5.40013e+16 710.217 425.836 
2955 5.40015e+16 710.218 425.838 
2956 5.40017e+16 710.219 425.84 
2957 5.40019e+16 710.22 425.842 
2958 5.4002e+16 710.221 425.845 
2959 5.40021e+16 710.222 425.848 
2960 5.40022e+16 710.223 425.85 
2961 5.40022e+16 710.224 425.853 
2962 5.40023e+16 710.225 425.856 
2963 5.40023e+16 710.226 425.859 
2964 5.40023e+16 710.227 425.862 
2965 5.40023e+16 710.228 425.866 
2966 5.40023e+16 710.229 425.869 
2967 5.40022e+16 710.231 425.872 
2968 5.40021e+16 710.232 425.876 
2969 5.4002e+16 710.233 425.88 
2970 5.40019e+16 710.234 425.883 
2971 5.40018e+16 710.235 425.887 
2972 5.40017e+16 710.236 425.891 
2973 5.40015e+16 710.237 425.895 
2974 5.40014e+16 710.238 425.899 
2975 5.40012e+16 710.239 425.903 
2976 5.4001e+16 710.24 425.908 
2977 5.40008e+16 710.241 425.912 
2978 5.40006e+16 710.242 425.916 
2979 5.40004e+16 710.242 425.921 
2980 5.40002e+16 710.243 425.925 
2981 5.4e+16 710.244 425.929 
2982 5.39998e+16 710.245 425.934 
2983 5.39995e+16 710.246 425.938 
2984 5.39993e+16 710.246 425.943 
2985 5.3999e+16 710.247 425.948 
2986 5.39988e+16 710.247 425.952 
2987 5.39985e+16 710.248 425.957 
2988 5.39983e+16 710.249 425.961 
2989 5.3998e+16 710.249 425.966 
2990 5.39978e+16 710.249 425.97 
2991 5.39975e+16 710.25 425.975 
2992 5.39973e+16 710.25 425.979 
2993 5.3997e+16 710.25 425.984 
2994 5.39968e+16 710.251 425.988 
2995 5.39965e+16 710.251 425.993 
2996 5.39963e+16 710.251 425.997 
2997 5.3996e+16 710.251 426.001 
2998 5.39958e+16 710.251 426.006 
2999 5.39956e+16 710.251 426.01 
3000 5.39953e+16 710.251 426.014 
3001 5.39951e+16 710.251 426.018 
3002 5.39949e+16 710.251 426.022 
3003 5.39946e+16 710.251 426.025 
3004 5.39944e+16 710.251 426.029 
3005 5.39942e+16 710.251 426.033 
3006 5.3994e+16 710.25 426.036 
3007 5.39938e+16 710.25 426.04 
3008 5.39936e+16 710.25 426.043 
3009 5.39934e+16 710.249 426.046 
3010 5.39932e+16 710.249 426.049 
3011 5.3993e+16 710.249 426.053 
3012 5.39928e+16 710.248 426.055 
3013 5.39926e+16 710.248 426.058 
3014 5.39925e+16 710.247 426.061 
3015 5.39923e+16 710.247 426.064 
3016 5.39921e+16 710.246 426.066 
3017 5.39919e+16 710.246 426.068 
3018 5.39918e+16 710.245 426.071 
3019 5.39916e+16 710.245 426.073 
3020 5.39914e+16 710.244 426.075 
3021 5.39913e+16 710.244 426.077 
3022 5.39911e+16 710.243 426.078 
3023 5.39909e+16 710.243 426.08 
3024 5.39908e+16 710.242 426.082 
3025 5.39906e+16 710.242 426.083 
3026 5.39904e+16 710.241 426.085 
3027 5.39903e+16 710.24 426.086 
3028 5.39901e+16 710.24 426.087 
3029 5.39899e+16 710.239 426.088 
3030 5.39897e+16 710.239 426.09 
3031 5.39895e+16 710.239 426.091 
3032 5.39894e+16 710.238 426.091 
3033 5.39892e+16 710.238 426.092 
3034 5.3989e+16 710.237 426.093 
3035 5.39888e+16 710.237 426.094 
3036 5.39885e+16 710.237 426.094 
3037 5.39883e+16 710.236 426.095 
3038 5.39881e+16 710.236 426.096 
3039 5.39879e+16 710.236 426.096 
3040 5.39876e+16 710.236 426.097 
3041 5.39874e+16 710.235 426.097 
3042 5.39871e+16 710.235 426.097 
3043 5.39869e+16 710.235 426.098 
3044 5.39866e+16 710.235 426.098 
3045 5.39863e+16 710.235 426.098 
3046 5.3986e+16 710.235 426.099 
3047 5.39857e+16 710.235 426.099 
3048 5.39854e+16 710.235 426.099 
3049 5.39851e+16 710.235 426.1 
3050 5.39848e+16 710.235 426.1 
3051 5.39844e+16 710.236 426.1 
3052 5.39841e+16 710.236 426.1 
3053 5.39837e+16 710.236 426.1 
3054 5.39834e+16 710.236 426.101 
3055 5.3983e+16 710.237 426.101 
3056 5.39826e+16 710.237 426.101 
3057 5.39822e+16 710.238 426.101 
3058 5.39818e+16 710.238 426.102 
3059 5.39814e+16 710.239 426.102 
3060 5.39809e+16 710.239 426.102 
3061 5.39805e+16 710.24 426.102 
3062 5.39801e+16 710.24 426.103 
3063 5.39796e+16 710.241 426.103 
3064 5.39792e+16 710.242 426.103 
3065 5.39787e+16 710.242 426.104 
3066 5.39782e+16 710.243 426.104 
3067 5.39778e+16 710.244 426.104 
3068 5.39773e+16 710.245 426.104 
3069 5.39768e+16 710.246 426.105 
3070 5.39763e+16 710.247 426.105 
3071 5.39758e+16 710.247 426.105 
3072 5.39753e+16 710.248 426.105 
3073 5.39748e+16 710.249 426.106 
3074 5.39742e+16 710.25 426.106 
3075 5.39737e+16 710.251 426.106 
3076 5.39732e+16 710.252 426.106 
3077 5.39727e+16 710.253 426.106 
3078 5.39721e+16 710.254 426.106 
3079 5.39716e+16 710.255 426.106 
3080 5.39711e+16 710.257 426.106 
3081 5.39706e+16 710.258 426.106 
3082 5.397e+16 710.259 426.106 
3083 5.39695e+16 710.26 426.106 
3084 5.3969e+16 710.261 426.106 
3085 5.39684e+16 710.262 426.106 
3086 5.39679e+16 710.263 426.105 
3087 5.39674e+16 710.264 426.105 
3088 5.39669e+16 710.265 426.104 
3089 5.39664e+16 710.266 426.104 
3090 5.39659e+16 710.267 426.103 
3091 5.39654e+16 710.269 426.103 
3092 5.39649e+16 710.27 426.102 
3093 5.39644e+16 710.271 426.101 
3094 5.39639e+16 710.272 426.1 
3095 5.39634e+16 710.273 426.099 
3096 5.39629e+16 710.274 426.097 
3097 5.39625e+16 710.275 426.096 
3098 5.3962e+16 710.276 426.095 
3099 5.39616e+16 710.277 426.093 
3100 5.39612e+16 710.278 426.092 
3101 5.39607e+16 710.279 426.09 
3102 5.39603e+16 710.28 426.088 
3103 5.39599e+16 710.281 426.086 
3104 5.39595e+16 710.282 426.084 
3105 5.39591e+16 710.283 426.082 
3106 5.39588e+16 710.284 426.079 
3107 5.39584e+16 710.284 426.077 
3108 5.39581e+16 710.285 426.074 
3109 5.39577e+16 710.286 426.072 
3110 5.39574e+16 710.287 426.069 
3111 5.39571e+16 710.288 426.066 
3112 5.39568e+16 710.288 426.063 
3113 5.39565e+16 710.289 426.06 
3114 5.39563e+16 710.29 426.057 
3115 5.3956e+16 710.29 426.054 
3116 5.39558e+16 710.291 426.05 
3117 5.39555e+16 710.291 426.047 
3118 5.39553e+16 710.292 426.043 
3119 5.39551e+16 710.292 426.04 
3120 5.39549e+16 710.293 426.036 
3121 5.39548e+16 710.293 426.032 
3122 5.39546e+16 710.294 426.028 
3123 5.39545e+16 710.294 426.024 
3124 5.39544e+16 710.294 426.02 
3125 5.39543e+16 710.295 426.016 
3126 5.39542e+16 710.295 426.012 
3127 5.39541e+16 710.295 426.008 
3128 5.3954e+16 710.295 426.004 
3129 5.3954e+16 710.295 426 
3130 5.39539e+16 710.295 425.995 
3131 5.39539e+16 710.296 425.991 
3132 5.39539e+16 710.296 425.987 
3133 5.39539e+16 710.295 425.983 
3134 5.39539e+16 710.295 425.978 
3135 5.3954e+16 710.295 425.974 
3136 5.3954e+16 710.295 425.97 
3137 5.39541e+16 710.295 425.965 
3138 5.39542e+16 710.295 425.961 
3139 5.39543e+16 710.294 425.957 
3140 5.39544e+16 710.294 425.953 
3141 5.39545e+16 710.293 425.948 
3142 5.39546e+16 710.293 425.944 
3143 5.39548e+16 710.292 425.94 
3144 5.39549e+16 710.292 425.936 
3145 5.39551e+16 710.291 425.932 
3146 5.39553e+16 710.291 425.928 
3147 5.39555e+16 710.29 425.924 
3148 5.39557e+16 710.289 425.921 
3149 5.39559e+16 710.288 425.917 
3150 5.39562e+16 710.287 425.913 
3151 5.39564e+16 710.286 425.91 
3152 5.39567e+16 710.285 425.906 
3153 5.3957e+16 710.284 425.903 
3154 5.39572e+16 710.283 425.899 
3155 5.39575e+16 710.282 425.896 
3156 5.39578e+16 710.281 425.893 
3157 5.39581e+16 710.279 425.89 
3158 5.39585e+16 710.278 425.887 
3159 5.39588e+16 710.277 425.884 
3160 5.39591e+16 710.275 425.881 
3161 5.39595e+16 710.274 425.878 
3162 5.39598e+16 710.272 425.876 
3163 5.39602e+16 710.27 425.873 
3164 5.39606e+16 710.268 425.87 
3165 5.3961e+16 710.267 425.868 
3166 5.39613e+16 710.265 425.866 
3167 5.39617e+16 710.263 425.864 
3168 5.39621e+16 710.261 425.861 
3169 5.39625e+16 710.259 425.859 
3170 5.39629e+16 710.257 425.857 
3171 5.39633e+16 710.255 425.855 
3172 5.39638e+16 710.252 425.854 
3173 5.39642e+16 710.25 425.852 
3174 5.39646e+16 710.248 425.85 
3175 5.3965e+16 710.245 425.848 
3176 5.39655e+16 710.243 425.847 
3177 5.39659e+16 710.24 425.845 
3178 5.39663e+16 710.238 425.844 
3179 5.39667e+16 710.235 425.843 
3180 5.39672e+16 710.232 425.841 
3181 5.39676e+16 710.23 425.84 
3182 5.3968e+16 710.227 425.839 
3183 5.39685e+16 710.224 425.837 
3184 5.39689e+16 710.221 425.836 
3185 5.39693e+16 710.218 425.835 
3186 5.39697e+16 710.215 425.834 
3187 5.39701e+16 710.212 425.833 
3188 5.39706e+16 710.209 425.832 
3189 5.3971e+16 710.206 425.83 
3190 5.39714e+16 710.203 425.829 
3191 5.39718e+16 710.2 425.828 
3192 5.39722e+16 710.197 425.827 
3193 5.39725e+16 710.194 425.826 
3194 5.39729e+16 710.19 425.825 
3195 5.39733e+16 710.187 425.824 
3196 5.39737e+16 710.184 425.823 
3197 5.3974e+16 710.181 425.822 
3198 5.39744e+16 710.178 425.821 
3199 5.39747e+16 710.175 425.82 
3200 5.3975e+16 710.171 425.819 
3201 5.39753e+16 710.168 425.818 
3202 5.39757e+16 710.165 425.817 
3203 5.3976e+16 710.162 425.816 
3204 5.39762e+16 710.159 425.815 
3205 5.39765e+16 710.156 425.814 
3206 5.39768e+16 710.153 425.812 
3207 5.3977e+16 710.15 425.811 
3208 5.39773e+16 710.147 425.81 
3209 5.39775e+16 710.144 425.809 
3210 5.39777e+16 710.141 425.808 
3211 5.39779e+16 710.138 425.807 
3212 5.39781e+16 710.135 425.806 
3213 5.39783e+16 710.132 425.805 
3214 5.39785e+16 710.13 425.804 
3215 5.39786e+16 710.127 425.803 
3216 5.39787e+16 710.124 425.802 
3217 5.39789e+16 710.122 425.801 
3218 5.3979e+16 710.12 425.8 
3219 5.39791e+16 710.117 425.799 
3220 5.39792e+16 710.115 425.798 
3221 5.39792e+16 710.113 425.797 
3222 5.39793e+16 710.111 425.796 
3223 5.39793e+16 710.109 425.795 
3224 5.39794e+16 710.107 425.794 
3225 5.39794e+16 710.106 425.793 
3226 5.39794e+16 710.104 425.793 
3227 5.39794e+16 710.102 425.792 
3228 5.39794e+16 710.101 425.791 
3229 5.39793e+16 710.1 425.791 
3230 5.39793e+16 710.099 425.79 
3231 5.39792e+16 710.098 425.79 
3232 5.39792e+16 710.097 425.79 
3233 5.39791e+16 710.096 425.789 
3234 5.3979e+16 710.095 425.789 
3235 5.39789e+16 710.095 425.789 
3236 5.39788e+16 710.094 425.789 
3237 5.39787e+16 710.094 425.789 
3238 5.39786e+16 710.094 425.789 
3239 5.39784e+16 710.094 425.79 
3240 5.39783e+16 710.094 425.79 
3241 5.39782e+16 710.095 425.79 
3242 5.3978e+16 710.095 425.791 
3243 5.39779e+16 710.096 425.792 
3244 5.39777e+16 710.096 425.793 
3245 5.39775e+16 710.097 425.793 
3246 5.39774e+16 710.098 425.795 
3247 5.39772e+16 710.099 425.796 
3248 5.3977e+16 710.1 425.797 
3249 5.39768e+16 710.102 425.798 
3250 5.39767e+16 710.103 425.8 
3251 5.39765e+16 710.105 425.801 
3252 5.39763e+16 710.107 425.803 
3253 5.39761e+16 710.108 425.805 
3254 5.39759e+16 710.11 425.807 
3255 5.39757e+16 710.112 425.809 
3256 5.39756e+16 710.115 425.811 
3257 5.39754e+16 710.117 425.813 
3258 5.39752e+16 710.119 425.816 
3259 5.3975e+16 710.122 425.818 
3260 5.39749e+16 710.124 425.821 
3261 5.39747e+16 710.127 425.824 
3262 5.39746e+16 710.13 425.826 
3263 5.39744e+16 710.133 425.829 
3264 5.39742e+16 710.136 425.832 
3265 5.39741e+16 710.139 425.835 
3266 5.3974e+16 710.142 425.839 
3267 5.39738e+16 710.145 425.842 
3268 5.39737e+16 710.148 425.845 
3269 5.39736e+16 710.151 425.848 
3270 5.39735e+16 710.154 425.852 
3271 5.39734e+16 710.158 425.855 
3272 5.39733e+16 710.161 425.859 
3273 5.39732e+16 710.165 425.862 
3274 5.39731e+16 710.168 425.866 
3275 5.39731e+16 710.171 425.87 
3276 5.3973e+16 710.175 425.873 
3277 5.39729e+16 710.178 425.877 
3278 5.39729e+16 710.182 425.881 
3279 5.39729e+16 710.185 425.885 
3280 5.39728e+16 710.189 425.888 
3281 5.39728e+16 710.192 425.892 
3282 5.39728e+16 710.195 425.896 
3283 5.39728e+16 710.199 425.9 
3284 5.39728e+16 710.202 425.904 
3285 5.39728e+16 710.205 425.907 
3286 5.39729e+16 710.209 425.911 
3287 5.39729e+16 710.212 425.915 
3288 5.39729e+16 710.215 425.918 
3289 5.3973e+16 710.218 425.922 
3290 5.39731e+16 710.221 425.926 
3291 5.39731e+16 710.224 425.929 
3292 5.39732e+16 710.227 425.933 
3293 5.39733e+16 710.23 425.936 
3294 5.39734e+16 710.233 425.94 
3295 5.39735e+16 710.236 425.943 
3296 5.39736e+16 710.239 425.947 
3297 5.39737e+16 710.241 425.95 
3298 5.39738e+16 710.244 425.953 
3299 5.39739e+16 710.246 425.956 
3300 5.3974e+16 710.248 425.959 
3301 5.39741e+16 710.251 425.962 
3302 5.39743e+16 710.253 425.965 
3303 5.39744e+16 710.255 425.968 
3304 5.39745e+16 710.257 425.971 
3305 5.39747e+16 710.259 425.974 
3306 5.39748e+16 710.26 425.977 
3307 5.3975e+16 710.262 425.979 
3308 5.39751e+16 710.264 425.982 
3309 5.39753e+16 710.265 425.984 
3310 5.39754e+16 710.267 425.987 
3311 5.39756e+16 710.268 425.989 
3312 5.39757e+16 710.269 425.992 
3313 5.39759e+16 710.27 425.994 
3314 5.3976e+16 710.271 425.996 
3315 5.39762e+16 710.272 425.998 
3316 5.39763e+16 710.273 426 
3317 5.39764e+16 710.274 426.002 
3318 5.39766e+16 710.275 426.004 
3319 5.39767e+16 710.275 426.006 
3320 5.39769e+16 710.276 426.008 
3321 5.3977e+16 710.276 426.01 
3322 5.39772e+16 710.277 426.012 
3323 5.39773e+16 710.277 426.014 
3324 5.39774e+16 710.277 426.015 
3325 5.39776e+16 710.277 426.017 
3326 5.39777e+16 710.278 426.019 
3327 5.39778e+16 710.278 426.02 
3328 5.39779e+16 710.278 426.022 
3329 5.3978e+16 710.278 426.024 
3330 5.39782e+16 710.278 426.025 
3331 5.39783e+16 710.278 426.027 
3332 5.39784e+16 710.278 426.029 
3333 5.39785e+16 710.278 426.03 
3334 5.39786e+16 710.278 426.032 
3335 5.39787e+16 710.278 426.033 
3336 5.39788e+16 710.277 426.035 
3337 5.39789e+16 710.277 426.036 
3338 5.3979e+16 710.277 426.038 
3339 5.39791e+16 710.277 426.04 
3340 5.39792e+16 710.277 426.041 
3341 5.39793e+16 710.277 426.043 
3342 5.39793e+16 710.277 426.044 
3343 5.39794e+16 710.277 426.046 
3344 5.39795e+16 710.277 426.048 
3345 5.39796e+16 710.277 426.049 
3346 5.39797e+16 710.277 426.051 
3347 5.39798e+16 710.277 426.053 
3348 5.39798e+16 710.277 426.054 
3349 5.39799e+16 710.277 426.056 
3350 5.398e+16 710.278 426.058 
3351 5.39801e+16 710.278 426.059 
3352 5.39802e+16 710.278 426.061 
3353 5.39802e+16 710.279 426.063 
3354 5.39803e+16 710.279 426.064 
3355 5.39804e+16 710.28 426.066 
3356 5.39805e+16 710.28 426.068 
3357 5.39806e+16 710.281 426.069 
3358 5.39807e+16 710.282 426.071 
3359 5.39808e+16 710.283 426.073 
3360 5.39809e+16 710.284 426.074 
3361 5.3981e+16 710.285 426.076 
3362 5.39811e+16 710.286 426.078 
3363 5.39812e+16 710.287 426.079 
3364 5.39813e+16 710.288 426.081 
3365 5.39814e+16 710.289 426.083 
3366 5.39815e+16 710.291 426.084 
3367 5.39816e+16 710.292 426.086 
3368 5.39818e+16 710.294 426.087 
3369 5.39819e+16 710.295 426.088 
3370 5.3982e+16 710.297 426.09 
3371 5.39822e+16 710.299 426.091 
3372 5.39823e+16 710.301 426.092 
3373 5.39824e+16 710.303 426.093 
3374 5.39826e+16 710.305 426.095 
3375 5.39827e+16 710.307 426.096 
3376 5.39829e+16 710.309 426.097 
3377 5.39831e+16 710.311 426.098 
3378 5.39832e+16 710.313 426.098 
3379 5.39834e+16 710.315 426.099 
3380 5.39835e+16 710.317 426.1 
3381 5.39837e+16 710.32 426.1 
3382 5.39839e+16 710.322 426.101 
3383 5.39841e+16 710.324 426.101 
3384 5.39842e+16 710.327 426.101 
3385 5.39844e+16 710.329 426.102 
3386 5.39846e+16 710.332 426.102 
3387 5.39848e+16 710.334 426.102 
3388 5.3985e+16 710.336 426.101 
3389 5.39851e+16 710.339 426.101 
3390 5.39853e+16 710.341 426.101 
3391 5.39855e+16 710.343 426.1 
3392 5.39857e+16 710.346 426.1 
3393 5.39858e+16 710.348 426.099 
3394 5.3986e+16 710.35 426.098 
3395 5.39862e+16 710.353 426.097 
3396 5.39864e+16 710.355 426.096 
3397 5.39865e+16 710.357 426.095 
3398 5.39867e+16 710.359 426.094 
3399 5.39868e+16 710.361 426.092 
3400 5.3987e+16 710.363 426.091 
3401 5.39871e+16 710.365 426.089 
3402 5.39873e+16 710.366 426.087 
3403 5.39874e+16 710.368 426.086 
3404 5.39875e+16 710.37 426.084 
3405 5.39876e+16 710.371 426.082 
3406 5.39877e+16 710.372 426.079 
3407 5.39878e+16 710.374 426.077 
3408 5.39879e+16 710.375 426.075 
3409 5.3988e+16 710.376 426.072 
3410 5.3988e+16 710.377 426.07 
3411 5.39881e+16 710.377 426.067 
3412 5.39881e+16 710.378 426.065 
3413 5.39881e+16 710.378 426.062 
3414 5.39881e+16 710.379 426.059 
3415 5.39881e+16 710.379 426.056 
3416 5.39881e+16 710.379 426.053 
3417 5.39881e+16 710.378 426.05 
3418 5.3988e+16 710.378 426.047 
3419 5.39879e+16 710.378 426.044 
3420 5.39879e+16 710.377 426.041 
3421 5.39878e+16 710.376 426.038 
3422 5.39876e+16 710.375 426.035 
3423 5.39875e+16 710.374 426.031 
3424 5.39874e+16 710.372 426.028 
3425 5.39872e+16 710.371 426.025 
3426 5.3987e+16 710.369 426.022 
3427 5.39868e+16 710.367 426.018 
3428 5.39866e+16 710.365 426.015 
3429 5.39864e+16 710.363 426.012 
3430 5.39861e+16 710.36 426.008 
3431 5.39858e+16 710.358 426.005 
3432 5.39855e+16 710.355 426.002 
3433 5.39852e+16 710.352 425.998 
3434 5.39849e+16 710.349 425.995 
3435 5.39845e+16 710.346 425.992 
3436 5.39842e+16 710.342 425.989 
3437 5.39838e+16 710.339 425.985 
3438 5.39834e+16 710.335 425.982 
3439 5.3983e+16 710.331 425.979 
3440 5.39825e+16 710.327 425.976 
3441 5.39821e+16 710.323 425.973 
3442 5.39816e+16 710.318 425.97 
3443 5.39811e+16 710.314 425.967 
3444 5.39806e+16 710.309 425.964 
3445 5.39801e+16 710.304 425.961 
3446 5.39796e+16 710.3 425.958 
3447 5.3979e+16 710.295 425.956 
3448 5.39785e+16 710.289 425.953 
3449 5.39779e+16 710.284 425.95 
3450 5.39773e+16 710.279 425.948 
3451 5.39767e+16 710.274 425.945 
3452 5.39761e+16 710.268 425.943 
3453 5.39755e+16 710.263 425.94 
3454 5.39749e+16 710.257 425.938 
3455 5.39742e+16 710.251 425.935 
3456 5.39736e+16 710.246 425.933 
3457 5.39729e+16 710.24 425.931 
3458 5.39722e+16 710.234 425.928 
3459 5.39715e+16 710.228 425.926 
3460 5.39709e+16 710.223 425.924 
3461 5.39702e+16 710.217 425.922 
3462 5.39695e+16 710.211 425.919 
3463 5.39688e+16 710.205 425.917 
3464 5.3968e+16 710.199 425.915 
3465 5.39673e+16 710.193 425.913 
3466 5.39666e+16 710.187 425.911 
3467 5.39659e+16 710.182 425.909 
3468 5.39652e+16 710.176 425.907 
3469 5.39645e+16 710.17 425.905 
3470 5.39637e+16 710.165 425.903 
3471 5.3963e+16 710.159 425.901 
3472 5.39623e+16 710.153 425.899 
3473 5.39616e+16 710.148 425.897 
3474 5.39609e+16 710.143 425.895 
3475 5.39602e+16 710.137 425.893 
3476 5.39595e+16 710.132 425.892 
3477 5.39588e+16 710.127 425.89 
3478 5.39581e+16 710.122 425.888 
3479 5.39574e+16 710.117 425.886 
3480 5.39567e+16 710.112 425.884 
3481 5.3956e+16 710.108 425.882 
3482 5.39554e+16 710.103 425.88 
3483 5.39547e+16 710.099 425.878 
3484 5.3954e+16 710.095 425.875 
3485 5.39534e+16 710.09 425.873 
3486 5.39528e+16 710.086 425.871 
3487 5.39522e+16 710.083 425.869 
3488 5.39516e+16 710.079 425.867 
3489 5.3951e+16 710.075 425.865 
3490 5.39504e+16 710.072 425.863 
3491 5.39498e+16 710.069 425.861 
3492 5.39493e+16 710.066 425.858 
3493 5.39487e+16 710.063 425.856 
3494 5.39482e+16 710.06 425.854 
3495 5.39477e+16 710.058 425.852 
3496 5.39472e+16 710.055 425.849 
3497 5.39467e+16 710.053 425.847 
3498 5.39462e+16 710.051 425.845 
3499 5.39458e+16 710.049 425.842 
3500 5.39454e+16 710.048 425.84 
3501 5.39449e+16 710.046 425.838 
3502 5.39445e+16 710.045 425.835 
3503 5.39442e+16 710.044 425.833 
3504 5.39438e+16 710.043 425.831 
3505 5.39435e+16 710.042 425.828 
3506 5.39431e+16 710.041 425.826 
3507 5.39428e+16 710.04 425.824 
3508 5.39425e+16 710.04 425.821 
3509 5.39423e+16 710.04 425.819 
3510 5.3942e+16 710.04 425.817 
3511 5.39418e+16 710.04 425.815 
3512 5.39416e+16 710.04 425.813 
3513 5.39414e+16 710.041 425.81 
3514 5.39412e+16 710.041 425.808 
3515 5.39411e+16 710.042 425.806 
3516 5.3941e+16 710.043 425.804 
3517 5.39409e+16 710.044 425.802 
3518 5.39408e+16 710.045 425.8 
3519 5.39407e+16 710.046 425.799 
3520 5.39407e+16 710.047 425.797 
3521 5.39406e+16 710.048 425.795 
3522 5.39406e+16 710.05 425.793 
3523 5.39407e+16 710.052 425.792 
3524 5.39407e+16 710.053 425.79 
3525 5.39408e+16 710.055 425.789 
3526 5.39408e+16 710.057 425.788 
3527 5.3941e+16 710.059 425.787 
3528 5.39411e+16 710.061 425.785 
